,Seq,Time,ACCx,ACCy,ACCz,ADGx,ADGy,ADGz,Keydown
0,1,1566109052705,-1.4655,-0.6994,-0.5416,5.7736173,5.5247064,-0.27540982,-1
1,2,1566109052715,-1.4655,-0.6994,-0.5416,2.1665132000000002,0.9463801,9.782114,-1
2,3,1566109052725,-1.4655,-0.6994,-0.5416,2.5592197999999997,1.4181335,10.491967,-1
3,4,1566109052735,0.25169998,0.13939999,1.035,2.7107248,1.8011483,10.827682000000001,-1
4,5,1566109052745,0.40489998,0.6179,1.4183999,2.8984492000000004,2.4450355,11.010492999999999,-1
5,6,1566109052756,0.4262,1.4276999,1.4569999999999999,2.870006,2.7098436,10.939606,-1
6,7,1566109052766,0.23349999,1.5158,1.2961,2.6445298,2.872774,10.717472,-1
7,8,1566109052776,0.23349999,1.5158,1.2961,2.5367908,2.9568775,10.728667,-1
8,9,1566109052786,-0.2156,1.6654999,1.6606,2.1649806000000003,3.0764248,11.083085,-1
9,10,1566109052797,-0.68299997,1.5641999,2.0986,1.5504658000000002,2.9980001,11.640101,-1
10,11,1566109052807,-1.2262,1.4294,2.5663,1.0883275,2.9140213,11.997565,-1
11,12,1566109052818,-1.7866,1.0882,3.0867,0.5987133000000001,2.6919446,12.400604,-1
12,13,1566109052828,-2.2556998999999998,0.7204,3.6437,0.022179885,2.3140535,13.053983,-1
13,14,1566109052838,-2.6434,0.38059998,4.0617,-0.44831905,2.0006619999999997,13.542360999999998,-1
14,15,1566109052848,-3.0117998,-0.028999999999999998,4.2515,-0.73102635,1.7595946,13.63134,-1
15,16,1566109052858,-3.3825,-0.4757,4.1721,-1.1918623,1.3423618,13.509904999999998,-1
16,17,1566109052869,-3.9036998999999994,-1.1401,3.9875998,-1.5991831,0.9012254000000001,13.3093195,-1
17,18,1566109052879,-4.4509,-1.8671999,3.8909998,-2.254658,0.23505315,13.175522,-1
18,19,1566109052889,-4.9192,-2.4652,3.6244,-2.6390998,-0.1708215,12.884894000000001,-1
19,20,1566109052899,-5.3620996,-3.1746,3.4894998,-3.2296152,-0.88951296,12.692247,-1
20,21,1566109052910,-5.670099700000001,-3.8746998,3.2103999,-3.690748,-1.5635957,12.186171,-1
21,22,1566109052920,-5.9186,-4.5155,2.5314999,-3.9768457,-1.9891411,11.52719,-1
22,23,1566109052930,-6.1594996,-5.0959,1.6793,-4.378784,-2.5416942000000002,10.487533,-1
23,24,1566109052940,-6.2743998,-5.6228,0.81219995,-4.5419730000000005,-2.8628428,9.827872,-1
24,25,1566109052950,-6.1733,-6.0951,0.0103,-4.5040584,-3.2714946,9.012963000000001,-1
25,26,1566109052961,-5.7964,-6.3852,-0.5383,-4.287,-3.4328830000000004,8.640626,-1
26,27,1566109052971,-5.2462,-6.5133996,-0.97069997,-3.785482,-3.4775877,8.159851,-1
27,28,1566109052981,-4.6628,-6.5691,-1.3059,-3.2376885,-3.5475267999999995,7.728818400000001,-1
28,29,1566109052991,-4.0457997,-6.669699700000001,-1.7208999,-2.9344485000000002,-3.6462445,7.411098,-1
29,30,1566109053001,-3.6104,-6.832000000000001,-1.972,-2.6411493,-3.9759836,7.422657000000001,-1
30,31,1566109053012,-3.3404,-7.1703,-1.7658999,-2.5944814999999997,-4.2720027,7.6378,-1
31,32,1566109053022,-3.1095998,-7.4693,-1.5045998999999999,-2.425805,-4.6748223,7.998664,-1
32,33,1566109053032,-2.8279998,-7.7218,-1.2759,-2.282268,-4.905949,8.087383,-1
33,34,1566109053042,-2.5994,-7.8995,-1.2951,-2.15165,-5.153404,8.0766,-1
34,35,1566109053052,-2.3116999,-7.874399700000001,-1.3564,-1.9365548,-5.0605574,8.00849,-1
35,36,1566109053062,-1.7842,-7.5473,-1.5968,-1.2751902,-4.75521,7.608112299999999,-1
36,37,1566109053073,-1.0097,-7.1678996,-2.0073,-0.28666258,-4.3369235999999995,7.173238799999999,-1
37,38,1566109053083,0.0157,-6.5916,-2.4115,0.56879526,-3.9442077000000006,6.9076457,-1
38,39,1566109053093,1.3133999,-5.822,-2.7812997999999998,2.0289422999999998,-3.1761383999999997,6.3754816,-1
39,40,1566109053103,2.7064998,-4.843,-3.3511998999999997,2.963581,-2.6038189999999997,6.0445547,-1
40,41,1566109053113,3.8923997999999997,-3.9801998,-3.7984,4.196796400000001,-1.7743906999999999,5.596389299999999,-1
41,42,1566109053124,4.9535,-3.2459,-4.1233997,5.2142553,-1.1177092,5.444136599999999,-1
42,43,1566109053134,6.3588,-2.3755999,-4.2023,7.1391935,0.15680106,5.752941000000001,-1
43,44,1566109053144,7.9111,-1.2774999,-3.8806998999999998,8.2242365,1.1590234,5.850452,-1
44,45,1566109053154,9.0124,-0.0692,-3.9426,9.167178,2.3070720000000002,5.414363,-1
45,46,1566109053164,9.6633,0.8269,-4.3677998,9.479171000000001,2.7812099999999997,5.123533999999999,-1
46,47,1566109053175,9.914599,1.2867,-4.5778,9.866477,3.0596747000000004,5.309707599999999,-1
47,48,1566109053185,10.1557,1.5030000000000001,-4.25,10.319403,3.3958112999999996,6.091433,-1
