,Seq,Time,ACCx,ACCy,ACCz,ADGx,ADGy,ADGz,Keydown
0,1,1565946669284,-0.6856,0.076699995,-0.86719996,0.27843606,-8.718045,3.2746167,-1
1,2,1565946669294,-0.53099996,0.0321,-1.2723,7.6667414,-4.4606085,-0.7692762,-1
2,3,1565946669304,-1.1656,0.7104,-0.0095,7.217962700000001,-4.3990297,0.07330088,-1
3,4,1565946669314,-0.3872,0.2225,0.015,7.891288799999999,-4.866933,0.018224662,-1
4,5,1565946669324,-1.6516,-0.35259998,-2.8142998,6.701131299999999,-5.5178494,-2.7438700000000003,-1
5,6,1565946669335,-0.2816,0.21949999,-1.5241,7.645414,-5.143061599999999,-1.7478534,-1
6,7,1565946669345,1.4115,0.4043,-1.1234,9.697101,-4.862815400000001,-1.0973680000000001,-1
7,8,1565946669356,2.3181,0.703,-0.65999997,10.75191,-4.508579,-0.6916465,-1
8,9,1565946669366,2.8934999,0.8778,0.1679,11.171738000000001,-4.3977847,-0.072391085,-1
9,10,1565946669377,2.8881,0.8438,0.5945,11.087146,-4.48841,0.33505416,-1
10,11,1565946669387,2.3513,0.6249,0.2936,10.214114,-4.785042,-0.3043605,-1
11,12,1565946669397,1.3910999,0.3284,-0.32889998,9.466923,-5.0133529999999995,-0.7443668999999999,-1
12,13,1565946669407,0.5397,-0.012399998999999998,-0.5823,8.864302,-5.208203,-0.95832235,-1
13,14,1565946669417,-0.0122,-0.1175,-0.6404,8.280883,-5.229492,-1.0459789000000002,-1
14,15,1565946669427,-0.3312,0.0264,-0.5229,8.056910499999999,-5.048615,-1.0099604,-1
15,16,1565946669437,-0.6716,0.3223,-0.2549,7.6989484,-4.6354523,-0.73142856,-1
16,17,1565946669448,-0.9848,0.49469998,0.14999999,7.3727527,-4.3480144,-0.3550697,-1
17,18,1565946669458,-1.3546,0.6314,0.4838,7.0502534,-4.259792299999999,-0.08765651,-1
18,19,1565946669468,-1.8228999,0.70059997,0.9561,6.502527,-4.184787,0.5473719,-1
19,20,1565946669479,-2.3199,0.6847,1.3815,6.134759,-4.1563816,0.88262725,-1
20,21,1565946669489,-2.6775,0.7521,1.6851,5.754253,-4.0290102999999995,1.298366,-1
21,22,1565946669499,-2.9638,0.91319996,1.9792,5.3677907,-3.7770925,1.600974,-1
22,23,1565946669511,-3.3539,1.0616,2.0430999,4.883328400000001,-3.6735002999999997,1.7692959,-1
23,24,1565946669522,-3.7240998999999997,1.1521,2.1255,4.6199183,-3.5973933,1.598484,-1
24,25,1565946669532,-4.0449,1.2292,1.7832999,4.290744999999999,-3.601157,1.2119641,-1
25,26,1565946669542,-4.2845,1.1933,1.3869999999999998,4.1528673,-3.6365051,0.83709913,-1
26,27,1565946669552,-4.4399,1.1764,0.8707,4.0532010000000005,-3.7208192,0.30336452,-1
27,28,1565946669562,-4.4817,1.1393,0.36499998,4.0659294,-3.8687906,-0.1578641,-1
28,29,1565946669573,-4.4291,1.0529,0.0197,4.1275845,-3.9396877,-0.10902237,-1
29,30,1565946669583,-4.3318,0.9946,0.08,4.118323999999999,-4.0628166,-0.02939122,-1
30,31,1565946669593,-4.3434,0.91029996,0.17029999,3.9460657,-4.3233440000000005,0.2552219,-1
31,32,1565946669604,-4.5087,0.49519998,0.70949996,3.8536112,-4.649147,0.51137275,-1
32,33,1565946669614,-4.5087,0.49519998,0.70949996,3.7881827000000006,-4.835186,0.326368,-1
33,34,1565946669624,-4.4697,0.1811,0.2138,3.8030839999999997,-5.097859,-0.08576031,-1
34,35,1565946669634,-4.397599700000001,0.044499997,-0.028999999999999998,3.8188089999999995,-5.2502356,-0.26580426,-1
35,36,1565946669644,-4.397599700000001,0.044499997,-0.028999999999999998,3.8768160000000003,-5.4989357000000005,-0.5582225000000001,-1
36,37,1565946669654,-3.7444,0.0034999999,-0.324,4.4432263,-5.540900700000001,-0.7871081999999999,-1
37,38,1565946669665,-3.1223998,0.2086,-0.5951,4.877123,-5.4671307,-1.0299568000000001,-1
38,39,1565946669675,-2.4313998,0.21949999,-1.0723,5.585567500000001,-5.621155,-1.5978711,-1
39,40,1565946669685,-1.8123,0.049599998,-1.7028999,5.9991317,-5.889554,-2.1319792,-1
40,41,1565946669695,-1.8123,0.049599998,-1.7028999,6.54727,-6.264659,-2.7124581,-1
41,42,1565946669706,-0.2574,-0.1795,-2.8274,7.33978,-6.3854604,-3.2098296000000004,-1
42,43,1565946669716,0.4195,0.0589,-3.0877,7.981684,-6.2812166,-3.4878058,-1
43,44,1565946669726,0.8206,0.2031,-3.3655,8.306396000000001,-6.285287,-3.8703132000000005,-1
44,45,1565946669736,1.0529,0.0663,-3.6345,8.344855,-6.6064929999999995,-4.0097513,-1
45,46,1565946669747,1.1466,-0.26209998,-3.613,8.302986,-7.0695415,-3.9371687999999994,-1
46,47,1565946669757,1.2502999,-0.3888,-3.5588,8.352872,-7.2198777000000005,-3.9365942000000005,-1
47,48,1565946669767,1.5807999,-0.3513,-3.4153,8.7211,-7.280212,-3.756014,-1
48,49,1565946669777,2.1094,-0.3744,-3.1983,9.05467,-7.456176299999999,-3.610868,-1
49,50,1565946669787,2.6494,-0.6148,-3.0047,9.648154,-7.8577414,-3.4224634,-1
50,51,1565946669797,3.3774,-0.7974,-2.9552,10.178105,-8.044316,-3.5141709999999997,-1
51,52,1565946669807,4.0597,-0.7808,-3.3312,10.844239,-8.110234,-4.059876399999999,-1
52,53,1565946669817,4.7118998,-0.7474,-3.865,11.2210865,-8.162666999999999,-4.379148000000001,-1
53,54,1565946669827,5.0557,-0.7102,-4.127,11.394648,-8.206663,-4.5602746,-1
54,55,1565946669837,5.0195,-0.7894,-4.1124,11.216269500000001,-8.404145,-4.5010900000000005,-1
55,56,1565946669848,4.8455,-1.0166,-4.0223,11.000628,-8.751832,-4.345907,-1
56,57,1565946669858,4.8768997,-1.1362,-3.99,10.986177,-8.844142999999999,-4.375729,-1
57,58,1565946669868,5.1547,-1.0092,-4.0446,11.317266,-8.752751,-4.383189700000001,-1
58,59,1565946669879,5.4828997,-0.98819995,-3.8516,11.547339,-8.849554,-3.9453473,-1
59,60,1565946669889,5.5955997,-1.0933,-3.1072998,11.503842,-8.932326,-3.2667637000000003,-1
60,61,1565946669899,5.473,-1.1771,-2.4851,11.179696,-9.144194,-2.742424,-1
61,62,1565946669909,5.2033,-1.3665,-2.1404,10.959755,-9.256395,-2.5057044,-1
62,63,1565946669919,5.0125,-1.4743998999999999,-1.6746,10.859677,-9.414078,-1.9455761999999999,-1
63,64,1565946669929,5.0378,-1.54,-1.2267,10.942314999999999,-9.433375,-1.5743697,-1
64,65,1565946669939,5.200599700000001,-1.6022999,-0.6990000000000001,11.184828999999999,-9.446715,-1.0381737,-1
65,66,1565946669949,5.4010997000000005,-1.5352,-0.4042,11.378894,-9.350334,-0.83396745,-1
66,67,1565946669960,5.5401998,-1.3888999,-0.233,11.519203,-9.074676,-0.72415984,-1
67,68,1565946669970,5.6061997,-1.1847,-0.20109999,11.543576,-8.899707000000001,-0.7274351,-1
68,69,1565946669980,5.4607997,-1.0028,-0.1182,11.419921,-8.715527,-0.6245801999999999,-1
69,70,1565946669990,5.143399700000001,-0.8533,0.1669,11.087386,-8.46763,-0.2107089,-1
70,71,1565946670000,4.7145,-0.7752,0.5879,10.592562,-8.368884,0.36549884,-1
71,72,1565946670011,4.1373997000000005,-0.8455,1.1230999,10.041943,-8.340747,1.1407126,-1
72,73,1565946670021,3.5860000000000003,-0.8792,1.8479999,9.848348,-8.29407,1.7433907,-1
73,74,1565946670031,3.3479997999999997,-0.83169997,2.5491998,9.766667,-8.031197,2.1900146,-1
74,75,1565946670041,3.179,-0.6852,2.8404,9.674826,-7.763793,2.3892121,-1
75,76,1565946670051,2.9498,-0.4734,3.0105999,9.475628,-7.4526330000000005,2.3782852,-1
76,77,1565946670062,2.6009,-0.3637,2.8913,9.238372,-7.3367057,2.3442874,-1
77,78,1565946670072,2.2010999,-0.3566,2.9283,8.8886175,-7.238275,2.7926927000000004,-1
78,79,1565946670082,1.821,-0.3926,3.3685,8.739411,-7.215089999999999,3.1200373,-1
79,80,1565946670092,1.5114,-0.48999998,3.7061,8.577735,-7.184472599999999,3.5488677,-1
80,81,1565946670102,1.3119,-0.55009997,4.0787997,8.528587,-7.058661999999999,3.9205723,-1
81,82,1565946670112,1.0849,-0.5439,4.5248,8.320885,-6.9578853,4.219905000000001,-1
82,83,1565946670123,0.8193,-0.5803,4.6054,8.044775999999999,-6.812394599999999,4.148615400000001,-1
83,84,1565946670133,0.46649998,-0.5902,4.5347,7.8305526,-6.569613,4.1299024,-1
84,85,1565946670143,0.086799994,-0.3956,4.4551997000000005,7.603687299999999,-6.093741400000001,3.7785866,-1
85,86,1565946670153,-0.1907,-0.132,4.1252,7.4815645,-5.8870835,3.4829314,-1
86,87,1565946670163,-0.4448,-0.035,3.8003,7.126015700000001,-5.898087,3.2720695,-1
87,88,1565946670174,-0.8512,-0.18159999,3.6104,6.721788,-6.2319345,3.0228137999999998,-1
