,Seq,Time,ACCx,ACCy,ACCz,ADGx,ADGy,ADGz,Keydown
0,1,1583549168064,1.8167,0.325,1.2372,8.676491,5.2976694,5.9604610000000005,-1
1,2,1583549168075,1.8167,0.325,1.2372,0.52304685,9.52967,1.4926316000000002,-1
2,3,1583549168085,0.0092,0.0747,0.0123,1.3824408000000001,9.664454,1.787578,-1
3,4,1583549168096,0.21899999999999997,-0.0567,0.3615,1.2688503,9.541841499999999,1.8983529,-1
4,5,1583549168106,-0.1505,-0.0376,0.106199995,0.59694153,9.476528,1.6380936000000001,-1
5,6,1583549168116,-0.6642,-0.1542,-0.0332,0.5075612,9.388536,1.829898,-1
6,7,1583549168126,-0.5615,-0.19309999,0.1576,0.8321287,9.435099000000001,1.8169214,-1
7,8,1583549168136,-0.2523,-0.16309999,0.059899997,1.0133603,9.440069,1.801359,-1
8,9,1583549168146,-0.0499,-0.15269999,0.0367,1.20753,9.557107,1.6176472,-1
9,10,1583549168157,0.1347,-0.0154,-0.19399999,1.3482516000000002,9.60524,1.4897298,-1
10,11,1583549168167,0.2807,0.013599999,-0.2703,1.472415,9.660039,1.3817321000000002,-1
11,12,1583549168177,0.3813,0.1352,-0.42209998,1.7207894,9.78335,1.0233105,-1
12,13,1583549168187,0.4669,0.16749999,-0.6324,1.4811968,9.594945,0.66962945,-1
13,14,1583549168197,-0.0243,-0.1025,-0.7213,0.75053436,9.372716,0.27612808,-1
14,15,1583549168207,-0.73749995,-0.28309998,-1.0397,0.32073686,9.385394999999999,-0.1881651,-1
15,16,1583549168218,-1.0142,-0.2656,-1.3553,0.47342944,9.485261999999999,-0.4531362,-1
16,17,1583549168228,-0.705,-0.120299995,-1.5376999,1.1207258999999998,9.820086,-0.5030697000000001,-1
17,18,1583549168238,-0.0502,0.1708,-1.4480000000000002,1.6384671999999998,10.076285,-0.31598675,-1
18,19,1583549168248,0.4996,0.4484,-1.0259,2.223112,10.30994,-0.02660437,-1
19,20,1583549168258,1.0,0.6077,-0.48209998,2.4047169999999998,10.39617,0.06220136,-1
20,21,1583549168268,1.0723,0.738,-0.4693,2.543485,11.071142,-1.2165418,-1
21,22,1583549168279,1.1909,1.3578,-1.6718,2.974882,11.872653999999999,-3.2426207000000002,-1
22,23,1583549168290,1.6082,2.1525,-3.6574,3.1263582999999997,12.544189999999999,-5.318604,-1
23,24,1583549168300,1.7572,2.8281999,-5.6751,2.8614829,12.853214999999999,-7.0333505,-1
24,25,1583549168310,1.3936,3.1599998,-7.7145996,2.4810154,12.833525,-8.126418,-1
25,26,1583549168320,1.1108,3.1197999,-8.418,3.1687833999999997,13.104567999999999,-6.652031,-1
